"x";"y";"Month";"MR";"MT";"MV"
149,45;-35,9;"04";NA;NA;NA
149,45;-35,9;"05";NA;NA;NA
149,45;-35,9;"06";NA;NA;NA
149,45;-35,9;"07";NA;NA;NA
149,45;-35,9;"08";NA;NA;NA
149,45;-35,9;"09";NA;NA;NA
149,45;-35,9;"10";NA;NA;NA
149,45;-35,9;"11";NA;NA;NA
149,45;-35,9;"12";NA;NA;NA
148,7;-35,95;"01";NA;NA;NA
148,7;-35,95;"02";NA;NA;NA
148,7;-35,95;"03";NA;NA;NA
148,7;-35,95;"04";NA;NA;NA
148,7;-35,95;"05";NA;NA;NA
148,7;-35,95;"06";NA;NA;NA
148,7;-35,95;"07";NA;NA;NA
148,7;-35,95;"08";NA;NA;NA
148,7;-35,95;"09";NA;NA;NA
148,7;-35,95;"10";NA;NA;NA
148,7;-35,95;"11";NA;NA;NA
148,7;-35,95;"12";NA;NA;NA
148,75;-35,95;"01";NA;NA;NA
148,75;-35,95;"02";NA;NA;NA
148,75;-35,95;"03";NA;NA;NA
148,75;-35,95;"04";NA;NA;NA
148,75;-35,95;"05";NA;NA;NA
148,75;-35,95;"06";NA;NA;NA
148,75;-35,95;"07";NA;NA;NA
148,75;-35,95;"08";NA;NA;NA
148,75;-35,95;"09";NA;NA;NA
148,75;-35,95;"10";NA;NA;NA
148,75;-35,95;"11";NA;NA;NA
148,75;-35,95;"12";NA;NA;NA
148,8;-35,95;"01";NA;NA;NA
148,8;-35,95;"02";NA;NA;NA
148,8;-35,95;"03";NA;NA;NA
148,8;-35,95;"04";NA;NA;NA
148,8;-35,95;"05";NA;NA;NA
148,8;-35,95;"06";NA;NA;NA
148,8;-35,95;"07";NA;NA;NA
148,8;-35,95;"08";NA;NA;NA
148,8;-35,95;"09";NA;NA;NA
148,8;-35,95;"10";NA;NA;NA
148,8;-35,95;"11";NA;NA;NA
148,8;-35,95;"12";NA;NA;NA
148,85;-35,95;"01";NA;NA;NA
148,85;-35,95;"02";NA;NA;NA
148,85;-35,95;"03";NA;NA;NA
148,85;-35,95;"04";NA;NA;NA
148,85;-35,95;"05";NA;NA;NA
148,85;-35,95;"06";NA;NA;NA
148,85;-35,95;"07";NA;NA;NA
148,85;-35,95;"08";NA;NA;NA
148,85;-35,95;"09";NA;NA;NA
148,85;-35,95;"10";NA;NA;NA
148,85;-35,95;"11";NA;NA;NA
148,85;-35,95;"12";NA;NA;NA
148,9;-35,95;"01";NA;NA;NA
148,9;-35,95;"02";NA;NA;NA
148,9;-35,95;"03";NA;NA;NA
148,9;-35,95;"04";NA;NA;NA
148,9;-35,95;"05";NA;NA;NA
148,9;-35,95;"06";NA;NA;NA
148,9;-35,95;"07";NA;NA;NA
148,9;-35,95;"08";NA;NA;NA
148,9;-35,95;"09";NA;NA;NA
148,9;-35,95;"10";NA;NA;NA
148,9;-35,95;"11";NA;NA;NA
148,9;-35,95;"12";NA;NA;NA
148,95;-35,95;"01";NA;NA;NA
148,95;-35,95;"02";NA;NA;NA
148,95;-35,95;"03";NA;NA;NA
148,95;-35,95;"04";NA;NA;NA
148,95;-35,95;"05";NA;NA;NA
148,95;-35,95;"06";NA;NA;NA
148,95;-35,95;"07";NA;NA;NA
148,95;-35,95;"08";NA;NA;NA
148,95;-35,95;"09";NA;NA;NA
148,95;-35,95;"10";NA;NA;NA
148,95;-35,95;"11";NA;NA;NA
148,95;-35,95;"12";NA;NA;NA
149;-35,95;"01";NA;NA;NA
149;-35,95;"02";NA;NA;NA
149;-35,95;"03";NA;NA;NA
149;-35,95;"04";NA;NA;NA
149;-35,95;"05";NA;NA;NA
149;-35,95;"06";NA;NA;NA
149;-35,95;"07";NA;NA;NA
149;-35,95;"08";NA;NA;NA
149;-35,95;"09";NA;NA;NA
149;-35,95;"10";NA;NA;NA
149;-35,95;"11";NA;NA;NA
149;-35,95;"12";NA;NA;NA
149,05;-35,95;"01";NA;NA;NA
149,05;-35,95;"02";NA;NA;NA
149,05;-35,95;"03";NA;NA;NA
149,05;-35,95;"04";NA;NA;NA
149,05;-35,95;"05";NA;NA;NA
149,05;-35,95;"06";NA;NA;NA
149,05;-35,95;"07";NA;NA;NA
149,05;-35,95;"08";NA;NA;NA
149,05;-35,95;"09";NA;NA;NA
149,05;-35,95;"10";NA;NA;NA
149,05;-35,95;"11";NA;NA;NA
149,05;-35,95;"12";NA;NA;NA
149,1;-35,95;"01";NA;NA;NA
149,1;-35,95;"02";NA;NA;NA
149,1;-35,95;"03";NA;NA;NA
149,1;-35,95;"04";NA;NA;NA
149,1;-35,95;"05";NA;NA;NA
149,1;-35,95;"06";NA;NA;NA
149,1;-35,95;"07";NA;NA;NA
149,1;-35,95;"08";NA;NA;NA
149,1;-35,95;"09";NA;NA;NA
149,1;-35,95;"10";NA;NA;NA
149,1;-35,95;"11";NA;NA;NA
149,1;-35,95;"12";NA;NA;NA
149,15;-35,95;"01";NA;NA;NA
149,15;-35,95;"02";NA;NA;NA
149,15;-35,95;"03";NA;NA;NA
149,15;-35,95;"04";NA;NA;NA
149,15;-35,95;"05";NA;NA;NA
149,15;-35,95;"06";NA;NA;NA
149,15;-35,95;"07";NA;NA;NA
149,15;-35,95;"08";NA;NA;NA
149,15;-35,95;"09";NA;NA;NA
149,15;-35,95;"10";NA;NA;NA
149,15;-35,95;"11";NA;NA;NA
149,15;-35,95;"12";NA;NA;NA
149,2;-35,95;"01";NA;NA;NA
149,2;-35,95;"02";NA;NA;NA
149,2;-35,95;"03";NA;NA;NA
149,2;-35,95;"04";NA;NA;NA
149,2;-35,95;"05";NA;NA;NA
149,2;-35,95;"06";NA;NA;NA
149,2;-35,95;"07";NA;NA;NA
149,2;-35,95;"08";NA;NA;NA
149,2;-35,95;"09";NA;NA;NA
149,2;-35,95;"10";NA;NA;NA
149,2;-35,95;"11";NA;NA;NA
149,2;-35,95;"12";NA;NA;NA
149,25;-35,95;"01";NA;NA;NA
149,25;-35,95;"02";NA;NA;NA
149,25;-35,95;"03";NA;NA;NA
149,25;-35,95;"04";NA;NA;NA
149,25;-35,95;"05";NA;NA;NA
149,25;-35,95;"06";NA;NA;NA
149,25;-35,95;"07";NA;NA;NA
149,25;-35,95;"08";NA;NA;NA
149,25;-35,95;"09";NA;NA;NA
149,25;-35,95;"10";NA;NA;NA
149,25;-35,95;"11";NA;NA;NA
149,25;-35,95;"12";NA;NA;NA
149,3;-35,95;"01";NA;NA;NA
149,3;-35,95;"02";NA;NA;NA
149,3;-35,95;"03";NA;NA;NA
149,3;-35,95;"04";NA;NA;NA
149,3;-35,95;"05";NA;NA;NA
149,3;-35,95;"06";NA;NA;NA
149,3;-35,95;"07";NA;NA;NA
149,3;-35,95;"08";NA;NA;NA
149,3;-35,95;"09";NA;NA;NA
149,3;-35,95;"10";NA;NA;NA
149,3;-35,95;"11";NA;NA;NA
149,3;-35,95;"12";NA;NA;NA
149,35;-35,95;"01";NA;NA;NA
149,35;-35,95;"02";NA;NA;NA
149,35;-35,95;"03";NA;NA;NA
149,35;-35,95;"04";NA;NA;NA
149,35;-35,95;"05";NA;NA;NA
149,35;-35,95;"06";NA;NA;NA
149,35;-35,95;"07";NA;NA;NA
149,35;-35,95;"08";NA;NA;NA
149,35;-35,95;"09";NA;NA;NA
149,35;-35,95;"10";NA;NA;NA
149,35;-35,95;"11";NA;NA;NA
149,35;-35,95;"12";NA;NA;NA
149,4;-35,95;"01";NA;NA;NA
149,4;-35,95;"02";NA;NA;NA
149,4;-35,95;"03";NA;NA;NA
149,4;-35,95;"04";NA;NA;NA
149,4;-35,95;"05";NA;NA;NA
149,4;-35,95;"06";NA;NA;NA
149,4;-35,95;"07";NA;NA;NA
149,4;-35,95;"08";NA;NA;NA
149,4;-35,95;"09";NA;NA;NA
149,4;-35,95;"10";NA;NA;NA
149,4;-35,95;"11";NA;NA;NA
149,4;-35,95;"12";NA;NA;NA
149,45;-35,95;"01";NA;NA;NA
149,45;-35,95;"02";NA;NA;NA
149,45;-35,95;"03";NA;NA;NA
149,45;-35,95;"04";NA;NA;NA
149,45;-35,95;"05";NA;NA;NA
149,45;-35,95;"06";NA;NA;NA
149,45;-35,95;"07";NA;NA;NA
149,45;-35,95;"08";NA;NA;NA
149,45;-35,95;"09";NA;NA;NA
149,45;-35,95;"10";NA;NA;NA
149,45;-35,95;"11";NA;NA;NA
149,45;-35,95;"12";NA;NA;NA
